Payer,Policy Category,Policy Type,Code,Code Description,Service Type,Policy or Diagnosis detail,Source,Policy,Annual Claim Paid
Anthem,Clinical,NCCI,93314,Echo Transesophag R-T 2D Img Acquisj I&R Only,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,238,773"
Anthem,Clinical,NCCI,37221,Revsc Opn/Prq Iliac Art W/Stnt Plmt & Angioplsty,50,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,740,786"
Anthem,Clinical,NCCI,77067,Screening Mammography Bi 2-View Breast Inc Cad,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,879,718"
Anthem,Clinical,NCCI,77067,Screening Mammography Bi 2-View Breast Inc Cad,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,933,412"
Anthem,Clinical,NCCI,77067,Screening Mammography Bi 2-View Breast Inc Cad,TC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,754,219"
Anthem,Clinical,NCCI,77067,Screening Mammography Bi 2-View Breast Inc Cad,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,524,466"
Anthem,Clinical,NCCI,11603,Excision Mal Lesion Trunk/Arm/Leg 2.1-3.0 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,163,616"
Anthem,Clinical,NCCI,33990,INSJ PERQ VAD W/RS&I L HRT ARTERIAL ACCESS ONLY,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,400,795"
Anthem,Clinical,NCCI,33990,INSJ PERQ VAD W/RS&I L HRT ARTERIAL ACCESS ONLY,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,194,269"
Anthem,Clinical,NCCI,63042,Lamot Prtl Ffd Exc Disc Reexpl 1 Ntrspc Lumbar,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,214,451"
Anthem,Clinical,NCCI,93040,Rhythm Ecg 1-3 Leads W/Interpretation & Report,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,702,631"
Anthem,Clinical,NCCI,22610,ARTHRODESIS POSTERIOR/PSTLAT TQ 1NTRSPC THORACIC,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,360,752"
Anthem,Clinical,NCCI,40490,Biopsy Of Lip,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,086,308"
Anthem,Clinical,NCCI,40490,Biopsy Of Lip,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,724,364"
Anthem,Clinical,NCCI,81311,Nras Gene Analysis Variants In Exon 2&3,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,841,135"
Anthem,Clinical,NCCI,G0009,Admin pneumococcal vaccine,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,836,405"
Anthem,Clinical,NCCI,G0009,Admin pneumococcal vaccine,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,970,877"
Anthem,Clinical,NCCI,87535,Iadna Hiv-1 Amplified Probe & Reverse Transcrpj,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,137,592"
Anthem,Clinical,NCCI,87535,Iadna Hiv-1 Amplified Probe & Reverse Transcrpj,90,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,053,606"
Anthem,Clinical,NCCI,91200,Liver Elastography W/O Imag W/I&R,TC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,637,363"
Anthem,Clinical,NCCI,17111,Destruction Benign Lesions 15/>,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,473,399"
Anthem,Clinical,NCCI,17111,Destruction Benign Lesions 15/>,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,942,843"
Anthem,Clinical,NCCI,11301,Shvg Skin Lesion 1 Trunk/Arm/Leg Diam 0.6-1.0 Cm,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,676,279"
Anthem,Clinical,NCCI,11301,Shvg Skin Lesion 1 Trunk/Arm/Leg Diam 0.6-1.0 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,096,119"
Anthem,Clinical,NCCI,11401,Exc B9 Lesion Mrgn Xcp Sk Tg T/A/L 0.6-1.0 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,656,062"
Anthem,Clinical,NCCI,11401,Exc B9 Lesion Mrgn Xcp Sk Tg T/A/L 0.6-1.0 Cm,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,448,644"
Anthem,Clinical,NCCI,22830,Exploration Spinal Fusion,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,017,560"
Anthem,Clinical,NCCI,99285,EMERGENCY DEPARTMENT VISIT HIGH MDM,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,948,503"
Anthem,Clinical,NCCI,99285,EMERGENCY DEPARTMENT VISIT HIGH MDM,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,670,504"
Anthem,Clinical,NCCI,11300,Shaving Skin Lesion 1 Trunk/Arm/Leg Diam 0.5Cm/<,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,043,830"
Anthem,Clinical,NCCI,11300,Shaving Skin Lesion 1 Trunk/Arm/Leg Diam 0.5Cm/<,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,188,145"
Anthem,Clinical,NCCI,71250,DIAGNOSTIC COMPUTED TOMOGRAPHY THORAX W/O CNTRST,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,385,283"
Anthem,Clinical,NCCI,99404,Prevent Med Counsel&/Risk Factor Redj Spx 60 Min,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,666,346"
Anthem,Clinical,NCCI,99466,Critical Care Interfacility Transport 30-74 Min,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,817,437"
Anthem,Clinical,NCCI,96450,Chemotx Admn Cns Req Spinal Puncture,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,507,089"
Anthem,Clinical,NCCI,69990,Microsurg Tqs Req Use Operating Microscope,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,800,123"
Anthem,Clinical,NCCI,21930,Excision Tumor Soft Tissue Back/Flank Subq <3Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,906,748"
Anthem,Clinical,NCCI,99392,Periodic Preventive Med Est Patient 1-4Yrs,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,684,825"
Anthem,Clinical,NCCI,95860,Ndl Emg 1 Xtr W/Wo Related Paraspinal Areas,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,676,323"
Anthem,Clinical,NCCI,95860,Ndl Emg 1 Xtr W/Wo Related Paraspinal Areas,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,927,169"
Anthem,Clinical,NCCI,88172,Cytp Fine Ndl Aspirate Immt Cytohist Std Dx 1St,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,993,847"
Anthem,Clinical,NCCI,88172,Cytp Fine Ndl Aspirate Immt Cytohist Std Dx 1St,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,660,628"
Anthem,Clinical,NCCI,99231,SBSQ HOSPITAL IP/OBS CARE SF/LOW MDM 25 MINUTES,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,253,472"
Anthem,Clinical,NCCI,99231,SBSQ HOSPITAL IP/OBS CARE SF/LOW MDM 25 MINUTES,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,850,691"
Anthem,Clinical,NCCI,99231,SBSQ HOSPITAL IP/OBS CARE SF/LOW MDM 25 MINUTES,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,495,929"
Anthem,Clinical,NCCI,12034,Repair Intermediate S/A/T/E 7.6-12.5 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,957,705"
Anthem,Clinical,NCCI,13152,Repair Complex Eyelid/Nose/Ear/Lip 2.6-7.5 Cm,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,435,769"
Anthem,Clinical,NCCI,10061,Incision & Drainage Abscess Complicated/Multiple,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,776,277"
Anthem,Clinical,NCCI,95885,Needle Emg Ea Extremity W/Paraspinl Area Limited,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,436,744"
Anthem,Clinical,NCCI,32551,Tube Thoracostomy Includes Water Seal,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,300,595"
Anthem,Clinical,NCCI,87591,Iadna Neisseria Gonorrhoeae Amplified Probe Tq,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,268,506"
Anthem,Clinical,NCCI,87661,Iadna Trichomonas Vaginalis Amplified Probe Tech,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,221,155"
Anthem,Clinical,NCCI,77001,Fluoro Central Venous Access Dev Placement,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,329,465"
Anthem,Clinical,NCCI,77001,Fluoro Central Venous Access Dev Placement,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,133,913"
Anthem,Clinical,NCCI,77001,Fluoro Central Venous Access Dev Placement,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,022,505"
Anthem,Clinical,NCCI,77001,Fluoro Central Venous Access Dev Placement,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,833,870"
Anthem,Clinical,NCCI,36568,INSERTION PICC W/O IMG GDN < 5 YR,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,685,463"
Anthem,Clinical,NCCI,96360,Iv Infusion Hydration Initial 31 Min-1 Hour,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,978,867"
Anthem,Clinical,NCCI,96360,Iv Infusion Hydration Initial 31 Min-1 Hour,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,242,334"
Anthem,Clinical,NCCI,90868,Therap Repetitive Tms Tx Subseq Delivery & Mng,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,954,092"
Anthem,Clinical,NCCI,75710,Angiography Extremity Unilateral Rs&I,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,092,625"
Anthem,Clinical,NCCI,75710,Angiography Extremity Unilateral Rs&I,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,313,968"
Anthem,Clinical,NCCI,19301,Mastectomy Partial,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,135,294"
Anthem,Clinical,NCCI,88291,Cytogenetics&Molec Cytogenetics Interp&Rep,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,054,626"
Anthem,Clinical,NCCI,12002,Smpl Repair Scalp/Neck/Ax/Genit/Trunk 2.6-7.5Cm,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,300,211"
Anthem,Clinical,NCCI,12002,Smpl Repair Scalp/Neck/Ax/Genit/Trunk 2.6-7.5Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,344,545"
Anthem,Clinical,NCCI,97164,Physical Therapy Re-Eval Est Plan Care 20 Mins,GP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,943,195"
Anthem,Clinical,NCCI,97164,Physical Therapy Re-Eval Est Plan Care 20 Mins,GP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,628,877"
Anthem,Clinical,NCCI,97164,Physical Therapy Re-Eval Est Plan Care 20 Mins,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,128,571"
Anthem,Clinical,NCCI,33228,Remvl Perm Pm Pls Gen W/Repl Plse Gen 2 Lead Sys,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,287,723"
Anthem,Clinical,NCCI,13122,Repair Complex Scalp/Arm/Leg Ea Addl 5 Cm/<,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,733,404"
Anthem,Clinical,NCCI,10060,Incision & Drainage Abscess Simple/Single,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,566,123"
Anthem,Clinical,NCCI,88305,Level Iv Surg Pathology Gross&Microscopic Exam,TC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,296,008"
Anthem,Clinical,NCCI,88305,Level Iv Surg Pathology Gross&Microscopic Exam,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,514,990"
Anthem,Clinical,NCCI,36556,Insj Non-Tunneled Central Venous Cath Age 5 Yr/>,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,525,117"
Anthem,Clinical,NCCI,30930,Fracture Nasal Inferior Turbinate Therapeutic,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,919,986"
Anthem,Clinical,NCCI,11200,Removal Skn Tags Mlt Fibrq Tags Any Area Upw/15,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,950,589"
Anthem,Clinical,NCCI,11200,Removal Skn Tags Mlt Fibrq Tags Any Area Upw/15,KX,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,431,488"
Anthem,Clinical,NCCI,11200,Removal Skn Tags Mlt Fibrq Tags Any Area Upw/15,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,363,466"
Anthem,Clinical,NCCI,71045,Radiologic Exam Chest Single View,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,545,567"
Anthem,Clinical,NCCI,71045,Radiologic Exam Chest Single View,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,141,073"
