Payer,Policy Category,Policy Type,Code,Code Description,Service Type,Policy or Diagnosis detail,Source,Policy,Annual Claim Paid,Category,,,,,,
Anthem,Clinical,NCCI,11602,Excision Mal Lesion Trunk/Arm/Leg 1.1-2.0 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,443,065 ",Surgery,,,,,,
Anthem,Clinical,NCCI,11602,Excision Mal Lesion Trunk/Arm/Leg 1.1-2.0 Cm,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,454,164 ",Surgery,,,,,,
Anthem,Clinical,NCCI,19316,Mastopexy,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,138,137 ",Surgery,,,,,,
Anthem,Clinical,NCCI,99232,SBSQ HOSPITAL IP/OBS CARE MOD MDM 35 MINUTES,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,526,525 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,99232,SBSQ HOSPITAL IP/OBS CARE MOD MDM 35 MINUTES,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,776,152 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,99232,SBSQ HOSPITAL IP/OBS CARE MOD MDM 35 MINUTES,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,230,436 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,99232,SBSQ HOSPITAL IP/OBS CARE MOD MDM 35 MINUTES,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,813,520 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,99232,SBSQ HOSPITAL IP/OBS CARE MOD MDM 35 MINUTES,FS,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,612,873 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,99232,SBSQ HOSPITAL IP/OBS CARE MOD MDM 35 MINUTES,FS,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,218,093 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,99232,SBSQ HOSPITAL IP/OBS CARE MOD MDM 35 MINUTES,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,459,353 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,70551,Mri Brain Brain Stem W/O Contrast Material,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,216,281 ",Radiology,,,,,,
Anthem,Clinical,NCCI,70551,Mri Brain Brain Stem W/O Contrast Material,TC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,647,072 ",Radiology,,,,,,
Anthem,Clinical,NCCI,70551,Mri Brain Brain Stem W/O Contrast Material,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,983,069 ",Radiology,,,,,,
Anthem,Clinical,NCCI,70551,Mri Brain Brain Stem W/O Contrast Material,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,574,015 ",Radiology,,,,,,
Anthem,Clinical,NCCI,96132,NEUROPSYCHOLOGICAL TST EVAL PHYS/QHP 1ST HOUR,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,167,092 ",Medicine,,,,,,
Anthem,Clinical,NCCI,97750,Physical Performance Test/Meas W/Reprt Ea 15 Min,GP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,552,312 ",Medicine,,,,,,
Anthem,Clinical,NCCI,97750,Physical Performance Test/Meas W/Reprt Ea 15 Min,52,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,162,414 ",Medicine,,,,,,
Anthem,Clinical,NCCI,97750,Physical Performance Test/Meas W/Reprt Ea 15 Min,GP,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,435,046 ",Medicine,,,,,,
Anthem,Clinical,NCCI,97750,Physical Performance Test/Meas W/Reprt Ea 15 Min,52,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,950,829 ",Medicine,,,,,,
Anthem,Clinical,NCCI,97750,Physical Performance Test/Meas W/Reprt Ea 15 Min,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,290,494 ",Medicine,,,,,,
Anthem,Clinical,NCCI,97750,Physical Performance Test/Meas W/Reprt Ea 15 Min,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,074,321 ",Medicine,,,,,,
Anthem,Clinical,NCCI,97750,Physical Performance Test/Meas W/Reprt Ea 15 Min,GO,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,352,758 ",Medicine,,,,,,
Anthem,Clinical,NCCI,97750,Physical Performance Test/Meas W/Reprt Ea 15 Min,52,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,286,554 ",Medicine,,,,,,
Anthem,Clinical,NCCI,77081,Dxa Bone Density Study 1/>Sites Appendiclr Skel,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,653,899 ",Radiology,,,,,,
Anthem,Clinical,NCCI,77081,Dxa Bone Density Study 1/>Sites Appendiclr Skel,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,696,184 ",Radiology,,,,,,
Anthem,Clinical,NCCI,77081,Dxa Bone Density Study 1/>Sites Appendiclr Skel,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,276,430 ",Radiology,,,,,,
Anthem,Clinical,NCCI,77081,Dxa Bone Density Study 1/>Sites Appendiclr Skel,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,929,342 ",Radiology,,,,,,
Anthem,Clinical,NCCI,77081,Dxa Bone Density Study 1/>Sites Appendiclr Skel,TC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,450,533 ",Radiology,,,,,,
Anthem,Clinical,NCCI,12042,Repair Intermediate N/H/F/Xtrnl Gent 2.6-7.5 Cm,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,949,397 ",Surgery,,,,,,
Anthem,Clinical,NCCI,12042,Repair Intermediate N/H/F/Xtrnl Gent 2.6-7.5 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,860,247 ",Surgery,,,,,,
Anthem,Clinical,NCCI,61154,Burr Hole W/Evac&/Drg Hematoma Xdrl/Sdrl,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,605,232 ",Surgery,,,,,,
Anthem,Clinical,NCCI,13101,Repair Complex Trunk 2.6-7.5 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,484,888 ",Surgery,,,,,,
Anthem,Clinical,NCCI,99406,Tobacco Use Cessation Intermediate 3-10 Minutes,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,130,230 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,99406,Tobacco Use Cessation Intermediate 3-10 Minutes,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,118,556 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,96127,Behav Assmt W/Score & Docd/Stand Instrument,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,500,634 ",Medicine,,,,,,
Anthem,Clinical,NCCI,96127,Behav Assmt W/Score & Docd/Stand Instrument,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,784,799 ",Medicine,,,,,,
Anthem,Clinical,NCCI,35331,Teaec W/Wo Patch Graft Abdominal Aorta,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,836,497 ",Surgery,,,,,,
Anthem,Clinical,NCCI,99204,OFFICE/OUTPATIENT NEW MODERATE MDM 45 MINUTES,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,491,478 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,99204,OFFICE/OUTPATIENT NEW MODERATE MDM 45 MINUTES,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,671,964 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,57283,Colpopexy Vaginal Intraperitoneal Approach,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,379,709 ",Surgery,,,,,,
Anthem,Clinical,NCCI,57283,Colpopexy Vaginal Intraperitoneal Approach,80,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,280,713 ",Surgery,,,,,,
Anthem,Clinical,NCCI,69310,Reconstruction External Auditory Canal Spx,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,029,112 ",Radiology,,,,,,
Anthem,Clinical,NCCI,99391,Periodic Preventive Med Established Patient <1Y,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,071,145 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,11012,Dbrdmt Fx&/Dislc Subq T/M/F Bone,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,800,196 ",Surgery,,,,,,
Anthem,Clinical,NCCI,11012,Dbrdmt Fx&/Dislc Subq T/M/F Bone,GC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,829,839 ",Surgery,,,,,,
Anthem,Clinical,NCCI,93976,Dup-Scan Artl Flo Abdl/Pel/Scrot&/Rpr Orgn Lmt,TC,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,496,504 ",Medicine,,,,,,
Anthem,Clinical,NCCI,93976,Dup-Scan Artl Flo Abdl/Pel/Scrot&/Rpr Orgn Lmt,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,428,566 ",Medicine,,,,,,
Anthem,Clinical,NCCI,93976,Dup-Scan Artl Flo Abdl/Pel/Scrot&/Rpr Orgn Lmt,26,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,508,805 ",Medicine,,,,,,
Anthem,Clinical,NCCI,99203,OFFICE/OUTPATIENT NEW LOW MDM 30 MINUTES,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,485,530 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,99203,OFFICE/OUTPATIENT NEW LOW MDM 30 MINUTES,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,381,610 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,96365,Iv Infusion Therapy/Prophylaxis /Dx 1St To 1 Hr,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,776,004 ",Medicine,,,,,,
Anthem,Clinical,NCCI,96365,Iv Infusion Therapy/Prophylaxis /Dx 1St To 1 Hr,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,389,633 ",Medicine,,,,,,
Anthem,Clinical,NCCI,49596,RPR AA HERNIA 1ST > 10 CM NCRC8/STRANGULATED,51,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,814,148 ",Surgery,,,,,,
Anthem,Clinical,NCCI,99212,OFFICE/OUTPATIENT ESTABLISHED SF MDM 10 MIN,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,148,021 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,99212,OFFICE/OUTPATIENT ESTABLISHED SF MDM 10 MIN,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,400,610 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,99212,OFFICE/OUTPATIENT ESTABLISHED SF MDM 10 MIN,95,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,441,651 ",Evaluation and Management,,,,,,
Anthem,Clinical,NCCI,92227,IMG RETINA DETCJ/MNTR DS REM CLIN STAFF UNI/BI,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,126,515 ",Medicine,,,,,,
Anthem,Clinical,NCCI,92227,IMG RETINA DETCJ/MNTR DS REM CLIN STAFF UNI/BI,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,381,570 ",Medicine,,,,,,
Anthem,Clinical,NCCI,93010,Ecg Routine Ecg W/Least 12 Lds I&R Only,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,531,738 ",Medicine,,,,,,
Anthem,Clinical,NCCI,93010,Ecg Routine Ecg W/Least 12 Lds I&R Only,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,730,725 ",Medicine,,,,,,
Anthem,Clinical,NCCI,93010,Ecg Routine Ecg W/Least 12 Lds I&R Only,76,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,808,391 ",Medicine,,,,,,
Anthem,Clinical,NCCI,93010,Ecg Routine Ecg W/Least 12 Lds I&R Only,76,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,088,253 ",Medicine,,,,,,
Anthem,Clinical,NCCI,31255,Nasal/Sinus Ndsc W/Total Ethoidectomy,50,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,943,410 ",Radiology,,,,,,
Anthem,Clinical,NCCI,49617,RPR AA HERNIA RECR > 10 CM REDUCIBLE,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,724,227 ",Surgery,,,,,,
Anthem,Clinical,NCCI,17261,Destruction Mal Lesion Trunk/Arm/Leg 0.6-1.0 Cm,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,682,707 ",Radiology,,,,,,
Anthem,Clinical,NCCI,17261,Destruction Mal Lesion Trunk/Arm/Leg 0.6-1.0 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,022,252 ",Radiology,,,,,,
Anthem,Clinical,NCCI,G0168,Wound closure by adhesive,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,055,060 ",Medicare Advantage,,,,,,
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,Q9,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,125,311 ",Surgery,,,,,,
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,Q9,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,786,773 ",Surgery,,,,,,
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,310,095 ",Surgery,,,,,,
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,640,986 ",Surgery,,,,,,
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,Q8,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$2,464,733 ",Surgery,,,,,,
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,Q8,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,447,145 ",Surgery,,,,,,
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,Q7,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$3,447,502 ",Surgery,,,,,,
Anthem,Clinical,NCCI,11721,Debridement Nail Any Method 6/>,GA,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$1,303,752 ",Surgery,,,,,,
Anthem,Clinical,NCCI,13151,Repair Complex Eyelid/Nose/Ear/Lip 1.1-2.5 Cm,INV_Unk,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,419,428 ",Surgery,,,,,,
Anthem,Clinical,NCCI,13151,Repair Complex Eyelid/Nose/Ear/Lip 1.1-2.5 Cm,null,Modifier,https://www.cms.gov/medicare/coding-billing/national-correct-coding-initiative-ncci-edits/medicare-ncci-procedure-procedure-ptp-edits,Modifier,"$4,560,660 ",Surgery,,,,,,
